provcd,province_name,region,date,commodity,cpi_index
44,Guangdong,South,2025-08-01,meat,100
44,Guangdong,South,2025-07-01,meat,100.3
44,Guangdong,South,2025-06-01,meat,99.5
44,Guangdong,South,2025-05-01,meat,99.4
44,Guangdong,South,2025-04-01,meat,99.4
44,Guangdong,South,2025-03-01,meat,97.5
44,Guangdong,South,2025-02-01,meat,99.3
44,Guangdong,South,2025-01-01,meat,100.6
44,Guangdong,South,2024-12-01,meat,99.7
44,Guangdong,South,2024-11-01,meat,99.5
44,Guangdong,South,2024-10-01,meat,98.9
44,Guangdong,South,2024-09-01,meat,100.1
44,Guangdong,South,2024-08-01,meat,103.8
44,Guangdong,South,2024-07-01,meat,100.9
44,Guangdong,South,2024-06-01,meat,102.1
44,Guangdong,South,2024-05-01,meat,100
44,Guangdong,South,2024-04-01,meat,99.7
44,Guangdong,South,2024-03-01,meat,96.6
44,Guangdong,South,2024-02-01,meat,103.7
44,Guangdong,South,2024-01-01,meat,99.1
44,Guangdong,South,2023-12-01,meat,99.5
44,Guangdong,South,2023-11-01,meat,99.8
44,Guangdong,South,2023-10-01,meat,99.5
44,Guangdong,South,2023-09-01,meat,100.5
44,Guangdong,South,2023-08-01,meat,102.3
44,Guangdong,South,2023-07-01,meat,99.3
44,Guangdong,South,2023-06-01,meat,98.4
44,Guangdong,South,2023-05-01,meat,97.9
44,Guangdong,South,2023-04-01,meat,98.3
44,Guangdong,South,2023-03-01,meat,96.1
44,Guangdong,South,2023-02-01,meat,93.9
44,Guangdong,South,2023-01-01,meat,98.3
44,Guangdong,South,2022-12-01,meat,97.7
44,Guangdong,South,2022-11-01,meat,101.7
44,Guangdong,South,2022-10-01,meat,104.8
44,Guangdong,South,2022-09-01,meat,102.5
44,Guangdong,South,2022-08-01,meat,100.9
44,Guangdong,South,2022-07-01,meat,108.4
44,Guangdong,South,2022-06-01,meat,100.6
44,Guangdong,South,2022-05-01,meat,101.7
44,Guangdong,South,2022-04-01,meat,99.1
44,Guangdong,South,2022-03-01,meat,94
44,Guangdong,South,2022-02-01,meat,100.9
44,Guangdong,South,2022-01-01,meat,100.1
44,Guangdong,South,2021-12-01,meat,102.1
44,Guangdong,South,2021-11-01,meat,102.6
44,Guangdong,South,2021-10-01,meat,97.4
44,Guangdong,South,2021-09-01,meat,98
44,Guangdong,South,2021-08-01,meat,98.3
44,Guangdong,South,2021-07-01,meat,96.9
44,Guangdong,South,2021-06-01,meat,93.2
44,Guangdong,South,2021-05-01,meat,93.4
44,Guangdong,South,2021-04-01,meat,94.6
44,Guangdong,South,2021-03-01,meat,92.9
44,Guangdong,South,2021-02-01,meat,103.3
44,Guangdong,South,2021-01-01,meat,103
44,Guangdong,South,2020-12-01,meat,101.8
44,Guangdong,South,2020-11-01,meat,95.6
44,Guangdong,South,2020-10-01,meat,97.4
44,Guangdong,South,2020-09-01,meat,99.2
44,Guangdong,South,2020-08-01,meat,101.1
44,Guangdong,South,2020-07-01,meat,105.2
44,Guangdong,South,2020-06-01,meat,99.9
44,Guangdong,South,2020-05-01,meat,94.1
44,Guangdong,South,2020-04-01,meat,93.9
44,Guangdong,South,2020-03-01,meat,93.3
44,Guangdong,South,2020-02-01,meat,109.7
44,Guangdong,South,2020-01-01,meat,109.6
44,Guangdong,South,2019-12-01,meat,96.3
44,Guangdong,South,2019-11-01,meat,105.6
44,Guangdong,South,2019-10-01,meat,114.7
44,Guangdong,South,2019-09-01,meat,114.5
44,Guangdong,South,2019-08-01,meat,117.6
44,Guangdong,South,2019-07-01,meat,106.5
44,Guangdong,South,2019-06-01,meat,102.9
44,Guangdong,South,2019-05-01,meat,99.8
44,Guangdong,South,2019-04-01,meat,99.7
44,Guangdong,South,2019-03-01,meat,96
44,Guangdong,South,2019-02-01,meat,103.3
44,Guangdong,South,2019-01-01,meat,99.5
44,Guangdong,South,2018-12-01,meat,101.7
44,Guangdong,South,2018-11-01,meat,101.5
44,Guangdong,South,2018-10-01,meat,101.4
44,Guangdong,South,2018-09-01,meat,101.5
44,Guangdong,South,2018-08-01,meat,102.1
44,Guangdong,South,2018-07-01,meat,100
44,Guangdong,South,2018-06-01,meat,99.2
44,Guangdong,South,2018-05-01,meat,97.6
44,Guangdong,South,2018-04-01,meat,97.8
44,Guangdong,South,2018-03-01,meat,94.6
44,Guangdong,South,2018-02-01,meat,105.3
44,Guangdong,South,2018-01-01,meat,99.7
44,Guangdong,South,2017-12-01,meat,100.4
44,Guangdong,South,2017-11-01,meat,99.8
44,Guangdong,South,2017-10-01,meat,100.2
44,Guangdong,South,2017-09-01,meat,100
44,Guangdong,South,2017-08-01,meat,99.8
44,Guangdong,South,2017-07-01,meat,99
44,Guangdong,South,2017-06-01,meat,98.2
44,Guangdong,South,2017-05-01,meat,99.2
44,Guangdong,South,2017-04-01,meat,99.4
44,Guangdong,South,2017-03-01,meat,97.6
44,Guangdong,South,2017-02-01,meat,99.1
44,Guangdong,South,2017-01-01,meat,102.3
44,Guangdong,South,2016-12-01,meat,100.2
44,Guangdong,South,2016-11-01,meat,99.4
44,Guangdong,South,2016-10-01,meat,98.9
44,Guangdong,South,2016-09-01,meat,100.2
44,Guangdong,South,2016-08-01,meat,99.5
44,Guangdong,South,2016-07-01,meat,99.2
44,Guangdong,South,2016-06-01,meat,100.7
44,Guangdong,South,2016-05-01,meat,101.8
44,Guangdong,South,2016-04-01,meat,103.2
44,Guangdong,South,2016-03-01,meat,98
44,Guangdong,South,2016-02-01,meat,105.6
44,Guangdong,South,2016-01-01,meat,100.7
45,Guangxi,South,2025-12-01,meat,99.5
45,Guangxi,South,2025-11-01,meat,99.5
45,Guangxi,South,2025-10-01,meat,99
45,Guangxi,South,2025-09-01,meat,99.9
45,Guangxi,South,2025-08-01,meat,99.5
45,Guangxi,South,2025-07-01,meat,100.2
45,Guangxi,South,2025-06-01,meat,99.3
45,Guangxi,South,2025-05-01,meat,99
45,Guangxi,South,2025-04-01,meat,99.5
45,Guangxi,South,2025-03-01,meat,96.6
45,Guangxi,South,2025-02-01,meat,97.8
45,Guangxi,South,2025-01-01,meat,102.2
45,Guangxi,South,2024-12-01,meat,99.1
45,Guangxi,South,2024-11-01,meat,98.1
45,Guangxi,South,2024-10-01,meat,98
45,Guangxi,South,2024-09-01,meat,98.8
45,Guangxi,South,2024-08-01,meat,104.4
45,Guangxi,South,2024-07-01,meat,101.6
45,Guangxi,South,2024-06-01,meat,105.3
45,Guangxi,South,2024-05-01,meat,98.5
45,Guangxi,South,2024-04-01,meat,99.3
45,Guangxi,South,2024-03-01,meat,95
45,Guangxi,South,2024-02-01,meat,103.1
45,Guangxi,South,2024-01-01,meat,99.6
45,Guangxi,South,2023-12-01,meat,99.4
45,Guangxi,South,2023-11-01,meat,98.4
45,Guangxi,South,2023-10-01,meat,98.8
45,Guangxi,South,2023-09-01,meat,99.8
45,Guangxi,South,2023-08-01,meat,106.2
45,Guangxi,South,2023-07-01,meat,99.7
45,Guangxi,South,2023-06-01,meat,98.3
45,Guangxi,South,2023-05-01,meat,97.9
45,Guangxi,South,2023-04-01,meat,98.4
45,Guangxi,South,2023-03-01,meat,96.8
45,Guangxi,South,2023-02-01,meat,90.6
45,Guangxi,South,2023-01-01,meat,96.9
45,Guangxi,South,2022-12-01,meat,95.5
45,Guangxi,South,2022-11-01,meat,99
45,Guangxi,South,2022-10-01,meat,106.6
45,Guangxi,South,2022-09-01,meat,102.7
45,Guangxi,South,2022-08-01,meat,101.4
45,Guangxi,South,2022-07-01,meat,114.1
45,Guangxi,South,2022-06-01,meat,101.4
45,Guangxi,South,2022-05-01,meat,102.4
45,Guangxi,South,2022-04-01,meat,99.1
45,Guangxi,South,2022-03-01,meat,91.3
45,Guangxi,South,2022-02-01,meat,99
45,Guangxi,South,2022-01-01,meat,99.1
45,Guangxi,South,2021-12-01,meat,102.3
45,Guangxi,South,2021-11-01,meat,106.7
45,Guangxi,South,2021-10-01,meat,97.5
45,Guangxi,South,2021-09-01,meat,98.2
45,Guangxi,South,2021-08-01,meat,99.1
45,Guangxi,South,2021-07-01,meat,97.3
45,Guangxi,South,2021-06-01,meat,91.1
45,Guangxi,South,2021-05-01,meat,90.9
45,Guangxi,South,2021-04-01,meat,92.5
45,Guangxi,South,2021-03-01,meat,92.4
45,Guangxi,South,2021-02-01,meat,101.3
45,Guangxi,South,2021-01-01,meat,103.8
45,Guangxi,South,2020-12-01,meat,102.8
45,Guangxi,South,2020-11-01,meat,94.8
45,Guangxi,South,2020-10-01,meat,96.8
45,Guangxi,South,2020-09-01,meat,99.1
45,Guangxi,South,2020-08-01,meat,101.3
45,Guangxi,South,2020-07-01,meat,107.2
45,Guangxi,South,2020-06-01,meat,101.8
45,Guangxi,South,2020-05-01,meat,93.8
45,Guangxi,South,2020-04-01,meat,94.6
45,Guangxi,South,2020-03-01,meat,91.3
45,Guangxi,South,2020-02-01,meat,108
45,Guangxi,South,2020-01-01,meat,106.9
45,Guangxi,South,2019-12-01,meat,96.1
45,Guangxi,South,2019-11-01,meat,105
45,Guangxi,South,2019-10-01,meat,109.8
45,Guangxi,South,2019-09-01,meat,104.6
45,Guangxi,South,2019-08-01,meat,138.3
45,Guangxi,South,2019-07-01,meat,127
45,Guangxi,South,2019-06-01,meat,101
45,Guangxi,South,2019-05-01,meat,95.6
45,Guangxi,South,2019-04-01,meat,99.7
45,Guangxi,South,2019-03-01,meat,95.5
45,Guangxi,South,2019-02-01,meat,101
45,Guangxi,South,2019-01-01,meat,100.6
45,Guangxi,South,2018-12-01,meat,100.6
45,Guangxi,South,2018-11-01,meat,100.2
45,Guangxi,South,2018-10-01,meat,101.3
45,Guangxi,South,2018-09-01,meat,101.9
45,Guangxi,South,2018-08-01,meat,106.6
45,Guangxi,South,2018-07-01,meat,101.6
45,Guangxi,South,2018-06-01,meat,98.6
45,Guangxi,South,2018-05-01,meat,95.2
45,Guangxi,South,2018-04-01,meat,95.4
45,Guangxi,South,2018-03-01,meat,92.4
45,Guangxi,South,2018-02-01,meat,104.3
45,Guangxi,South,2018-01-01,meat,100.3
45,Guangxi,South,2017-12-01,meat,100.7
45,Guangxi,South,2017-11-01,meat,99.9
45,Guangxi,South,2017-10-01,meat,100.3
45,Guangxi,South,2017-09-01,meat,100.5
45,Guangxi,South,2017-08-01,meat,100.4
45,Guangxi,South,2017-07-01,meat,99.4
45,Guangxi,South,2017-06-01,meat,98
45,Guangxi,South,2017-05-01,meat,97.8
45,Guangxi,South,2017-04-01,meat,98.9
45,Guangxi,South,2017-03-01,meat,97.3
45,Guangxi,South,2017-02-01,meat,98.5
45,Guangxi,South,2017-01-01,meat,103.4
45,Guangxi,South,2016-12-01,meat,99.7
45,Guangxi,South,2016-11-01,meat,97.9
45,Guangxi,South,2016-10-01,meat,98
45,Guangxi,South,2016-09-01,meat,99.9
45,Guangxi,South,2016-08-01,meat,98.9
45,Guangxi,South,2016-07-01,meat,97.9
45,Guangxi,South,2016-06-01,meat,100.7
45,Guangxi,South,2016-05-01,meat,103.1
45,Guangxi,South,2016-04-01,meat,102.7
45,Guangxi,South,2016-03-01,meat,98
45,Guangxi,South,2016-02-01,meat,105.9
45,Guangxi,South,2016-01-01,meat,100.2
52,Guizhou,West,2025-12-01,meat,99.8
52,Guizhou,West,2025-11-01,meat,99.1
52,Guizhou,West,2025-10-01,meat,99.3
52,Guizhou,West,2025-09-01,meat,99.6
52,Guizhou,West,2025-08-01,meat,100.1
52,Guizhou,West,2025-07-01,meat,99.8
52,Guizhou,West,2025-06-01,meat,98.9
52,Guizhou,West,2025-05-01,meat,99.6
52,Guizhou,West,2025-04-01,meat,99.2
52,Guizhou,West,2025-03-01,meat,97.4
52,Guizhou,West,2025-02-01,meat,99.5
52,Guizhou,West,2025-01-01,meat,100
52,Guizhou,West,2024-12-01,meat,98.7
52,Guizhou,West,2024-11-01,meat,98.6
52,Guizhou,West,2024-10-01,meat,98.8
52,Guizhou,West,2024-09-01,meat,101.3
52,Guizhou,West,2024-08-01,meat,106.3
52,Guizhou,West,2024-07-01,meat,101.6
52,Guizhou,West,2024-06-01,meat,101.8
52,Guizhou,West,2024-05-01,meat,99.3
52,Guizhou,West,2024-04-01,meat,99.1
52,Guizhou,West,2024-03-01,meat,97.2
52,Guizhou,West,2024-02-01,meat,102.2
52,Guizhou,West,2024-01-01,meat,99.1
52,Guizhou,West,2023-12-01,meat,99.8
52,Guizhou,West,2023-11-01,meat,99.2
52,Guizhou,West,2023-10-01,meat,99.6
52,Guizhou,West,2023-09-01,meat,100.1
52,Guizhou,West,2023-08-01,meat,105
52,Guizhou,West,2023-07-01,meat,99.1
52,Guizhou,West,2023-06-01,meat,98.7
52,Guizhou,West,2023-05-01,meat,98.5
52,Guizhou,West,2023-04-01,meat,97.8
52,Guizhou,West,2023-03-01,meat,97
52,Guizhou,West,2023-02-01,meat,93.1
52,Guizhou,West,2023-01-01,meat,93.7
52,Guizhou,West,2022-12-01,meat,95.3
52,Guizhou,West,2022-11-01,meat,100.3
52,Guizhou,West,2022-10-01,meat,103.9
52,Guizhou,West,2022-09-01,meat,108.2
52,Guizhou,West,2022-08-01,meat,103.5
52,Guizhou,West,2022-07-01,meat,110.4
52,Guizhou,West,2022-06-01,meat,101.5
52,Guizhou,West,2022-05-01,meat,101.1
52,Guizhou,West,2022-04-01,meat,98
52,Guizhou,West,2022-03-01,meat,94.5
52,Guizhou,West,2022-02-01,meat,98.1
52,Guizhou,West,2022-01-01,meat,98.6
52,Guizhou,West,2021-12-01,meat,100.6
52,Guizhou,West,2021-11-01,meat,105.7
52,Guizhou,West,2021-10-01,meat,100.4
52,Guizhou,West,2021-09-01,meat,98.2
52,Guizhou,West,2021-08-01,meat,97.9
52,Guizhou,West,2021-07-01,meat,97.5
52,Guizhou,West,2021-06-01,meat,90.9
52,Guizhou,West,2021-05-01,meat,92
52,Guizhou,West,2021-04-01,meat,93
52,Guizhou,West,2021-03-01,meat,92.6
52,Guizhou,West,2021-02-01,meat,100.3
52,Guizhou,West,2021-01-01,meat,102.9
52,Guizhou,West,2020-12-01,meat,104
52,Guizhou,West,2020-11-01,meat,94.3
52,Guizhou,West,2020-10-01,meat,96.2
52,Guizhou,West,2020-09-01,meat,100.1
52,Guizhou,West,2020-08-01,meat,105.9
52,Guizhou,West,2020-07-01,meat,108
52,Guizhou,West,2020-06-01,meat,98.1
52,Guizhou,West,2020-05-01,meat,94.2
52,Guizhou,West,2020-04-01,meat,95.8
52,Guizhou,West,2020-03-01,meat,93.3
52,Guizhou,West,2020-02-01,meat,107.7
52,Guizhou,West,2020-01-01,meat,107.8
52,Guizhou,West,2019-12-01,meat,98.9
52,Guizhou,West,2019-11-01,meat,107
52,Guizhou,West,2019-10-01,meat,116
52,Guizhou,West,2019-09-01,meat,118.3
52,Guizhou,West,2019-08-01,meat,109.6
52,Guizhou,West,2019-07-01,meat,100.5
52,Guizhou,West,2019-06-01,meat,100.3
52,Guizhou,West,2019-05-01,meat,99.6
52,Guizhou,West,2019-04-01,meat,98.7
52,Guizhou,West,2019-03-01,meat,94.2
52,Guizhou,West,2019-02-01,meat,99.6
52,Guizhou,West,2019-01-01,meat,102.5
52,Guizhou,West,2018-12-01,meat,102.8
52,Guizhou,West,2018-11-01,meat,104.2
52,Guizhou,West,2018-10-01,meat,102.5
52,Guizhou,West,2018-09-01,meat,102.4
52,Guizhou,West,2018-08-01,meat,103.4
52,Guizhou,West,2018-07-01,meat,99.9
52,Guizhou,West,2018-06-01,meat,98.4
52,Guizhou,West,2018-05-01,meat,97.2
52,Guizhou,West,2018-04-01,meat,96.8
52,Guizhou,West,2018-03-01,meat,94.6
52,Guizhou,West,2018-02-01,meat,102.7
52,Guizhou,West,2018-01-01,meat,100.2
52,Guizhou,West,2017-12-01,meat,100.9
52,Guizhou,West,2017-11-01,meat,99.9
52,Guizhou,West,2017-10-01,meat,100.2
52,Guizhou,West,2017-09-01,meat,100.3
52,Guizhou,West,2017-08-01,meat,100.3
52,Guizhou,West,2017-07-01,meat,98.5
52,Guizhou,West,2017-06-01,meat,97.4
52,Guizhou,West,2017-05-01,meat,98
52,Guizhou,West,2017-04-01,meat,98.8
52,Guizhou,West,2017-03-01,meat,97.5
52,Guizhou,West,2017-02-01,meat,99.3
52,Guizhou,West,2017-01-01,meat,102.9
52,Guizhou,West,2016-12-01,meat,100.3
52,Guizhou,West,2016-11-01,meat,99.2
52,Guizhou,West,2016-10-01,meat,99.6
52,Guizhou,West,2016-09-01,meat,100.3
52,Guizhou,West,2016-08-01,meat,99.8
52,Guizhou,West,2016-07-01,meat,99.3
52,Guizhou,West,2016-06-01,meat,100.5
52,Guizhou,West,2016-05-01,meat,100.2
52,Guizhou,West,2016-04-01,meat,100.4
52,Guizhou,West,2016-03-01,meat,96.8
52,Guizhou,West,2016-02-01,meat,106.6
52,Guizhou,West,2016-01-01,meat,101.9
46,Hainan,South,2025-12-01,meat,99.4
46,Hainan,South,2025-11-01,meat,99.6
46,Hainan,South,2025-10-01,meat,99.7
46,Hainan,South,2025-09-01,meat,101.3
46,Hainan,South,2025-08-01,meat,100
46,Hainan,South,2025-07-01,meat,99.9
46,Hainan,South,2025-06-01,meat,99.3
46,Hainan,South,2025-05-01,meat,99.4
46,Hainan,South,2025-04-01,meat,99.1
46,Hainan,South,2025-03-01,meat,97.8
46,Hainan,South,2025-02-01,meat,99.4
46,Hainan,South,2025-01-01,meat,101.2
46,Hainan,South,2024-12-01,meat,100
46,Hainan,South,2024-11-01,meat,99.5
46,Hainan,South,2024-10-01,meat,98.9
46,Hainan,South,2024-09-01,meat,100.3
46,Hainan,South,2024-08-01,meat,104.1
46,Hainan,South,2024-07-01,meat,102
46,Hainan,South,2024-06-01,meat,101
46,Hainan,South,2024-05-01,meat,100
46,Hainan,South,2024-04-01,meat,98.4
46,Hainan,South,2024-03-01,meat,98.2
46,Hainan,South,2024-02-01,meat,101.1
46,Hainan,South,2024-01-01,meat,99.9
46,Hainan,South,2023-12-01,meat,99.9
46,Hainan,South,2023-11-01,meat,100
46,Hainan,South,2023-10-01,meat,99.7
46,Hainan,South,2023-09-01,meat,99.7
46,Hainan,South,2023-08-01,meat,100.7
46,Hainan,South,2023-07-01,meat,99.1
46,Hainan,South,2023-06-01,meat,100
46,Hainan,South,2023-05-01,meat,99.3
46,Hainan,South,2023-04-01,meat,95.9
46,Hainan,South,2023-03-01,meat,95.4
46,Hainan,South,2023-02-01,meat,94.2
46,Hainan,South,2023-01-01,meat,100.4
46,Hainan,South,2022-12-01,meat,98.6
46,Hainan,South,2022-11-01,meat,101.1
46,Hainan,South,2022-10-01,meat,100.2
46,Hainan,South,2022-09-01,meat,99.9
46,Hainan,South,2022-08-01,meat,107.9
46,Hainan,South,2022-07-01,meat,102.4
46,Hainan,South,2022-06-01,meat,100.6
46,Hainan,South,2022-05-01,meat,98.6
46,Hainan,South,2022-04-01,meat,99.6
46,Hainan,South,2022-03-01,meat,97.2
46,Hainan,South,2022-02-01,meat,101.8
46,Hainan,South,2022-01-01,meat,102.9
46,Hainan,South,2021-12-01,meat,100.8
46,Hainan,South,2021-11-01,meat,99.3
46,Hainan,South,2021-10-01,meat,98.1
46,Hainan,South,2021-09-01,meat,98.3
46,Hainan,South,2021-08-01,meat,97.4
46,Hainan,South,2021-07-01,meat,96.6
46,Hainan,South,2021-06-01,meat,96.3
46,Hainan,South,2021-05-01,meat,97.2
46,Hainan,South,2021-04-01,meat,96.2
46,Hainan,South,2021-03-01,meat,96.4
46,Hainan,South,2021-02-01,meat,101.7
46,Hainan,South,2021-01-01,meat,102.2
46,Hainan,South,2020-12-01,meat,100.2
46,Hainan,South,2020-11-01,meat,96.9
46,Hainan,South,2020-10-01,meat,99.2
46,Hainan,South,2020-09-01,meat,100.4
46,Hainan,South,2020-08-01,meat,101.6
46,Hainan,South,2020-07-01,meat,102.2
46,Hainan,South,2020-06-01,meat,99.6
46,Hainan,South,2020-05-01,meat,95.1
46,Hainan,South,2020-04-01,meat,97.1
46,Hainan,South,2020-03-01,meat,98.2
46,Hainan,South,2020-02-01,meat,103.9
46,Hainan,South,2020-01-01,meat,99.4
46,Hainan,South,2019-12-01,meat,98.4
46,Hainan,South,2019-11-01,meat,121.6
46,Hainan,South,2019-10-01,meat,106.4
46,Hainan,South,2019-09-01,meat,104.7
46,Hainan,South,2019-08-01,meat,121.5
46,Hainan,South,2019-07-01,meat,108.9
46,Hainan,South,2019-06-01,meat,98.7
46,Hainan,South,2019-05-01,meat,107.1
46,Hainan,South,2019-04-01,meat,99
46,Hainan,South,2019-03-01,meat,95.9
46,Hainan,South,2019-02-01,meat,101
46,Hainan,South,2019-01-01,meat,101.3
46,Hainan,South,2018-12-01,meat,100.9
46,Hainan,South,2018-11-01,meat,100.6
46,Hainan,South,2018-10-01,meat,99.9
46,Hainan,South,2018-09-01,meat,100.3
46,Hainan,South,2018-08-01,meat,102.3
46,Hainan,South,2018-07-01,meat,99.1
46,Hainan,South,2018-06-01,meat,99.9
46,Hainan,South,2018-05-01,meat,97.9
46,Hainan,South,2018-04-01,meat,96.5
46,Hainan,South,2018-03-01,meat,96.1
46,Hainan,South,2018-02-01,meat,105.5
46,Hainan,South,2018-01-01,meat,100.2
46,Hainan,South,2017-12-01,meat,100.3
46,Hainan,South,2017-11-01,meat,99
46,Hainan,South,2017-10-01,meat,101.1
46,Hainan,South,2017-09-01,meat,100.4
46,Hainan,South,2017-08-01,meat,100.8
46,Hainan,South,2017-07-01,meat,99.7
46,Hainan,South,2017-06-01,meat,99.2
46,Hainan,South,2017-05-01,meat,99.9
46,Hainan,South,2017-04-01,meat,98.5
46,Hainan,South,2017-03-01,meat,97
46,Hainan,South,2017-02-01,meat,98.6
46,Hainan,South,2017-01-01,meat,101.9
46,Hainan,South,2016-12-01,meat,100.1
46,Hainan,South,2016-11-01,meat,98.4
46,Hainan,South,2016-10-01,meat,100
46,Hainan,South,2016-09-01,meat,100.5
46,Hainan,South,2016-08-01,meat,100.6
46,Hainan,South,2016-07-01,meat,99
46,Hainan,South,2016-06-01,meat,102.3
46,Hainan,South,2016-05-01,meat,101.5
46,Hainan,South,2016-04-01,meat,100.7
46,Hainan,South,2016-03-01,meat,96.1
46,Hainan,South,2016-02-01,meat,105.6
46,Hainan,South,2016-01-01,meat,100.7
13,Hebei,North,2025-12-01,meat,99.1
13,Hebei,North,2025-11-01,meat,98.9
13,Hebei,North,2025-10-01,meat,99
13,Hebei,North,2025-09-01,meat,100.3
13,Hebei,North,2025-08-01,meat,99.9
13,Hebei,North,2025-07-01,meat,100.4
13,Hebei,North,2025-06-01,meat,99.6
13,Hebei,North,2025-05-01,meat,100.4
13,Hebei,North,2025-04-01,meat,100.4
13,Hebei,North,2025-03-01,meat,97.7
13,Hebei,North,2025-02-01,meat,99.4
13,Hebei,North,2025-01-01,meat,100.6
13,Hebei,North,2024-12-01,meat,98.3
13,Hebei,North,2024-11-01,meat,98.2
13,Hebei,North,2024-10-01,meat,97.1
13,Hebei,North,2024-09-01,meat,101.2
13,Hebei,North,2024-08-01,meat,102.8
13,Hebei,North,2024-07-01,meat,100.6
13,Hebei,North,2024-06-01,meat,104.6
13,Hebei,North,2024-05-01,meat,99.5
13,Hebei,North,2024-04-01,meat,99.2
13,Hebei,North,2024-03-01,meat,95.9
13,Hebei,North,2024-02-01,meat,103.7
13,Hebei,North,2024-01-01,meat,100
13,Hebei,North,2023-12-01,meat,99.5
13,Hebei,North,2023-11-01,meat,97.7
13,Hebei,North,2023-10-01,meat,98.2
13,Hebei,North,2023-09-01,meat,100
13,Hebei,North,2023-08-01,meat,105.4
13,Hebei,North,2023-07-01,meat,99.1
13,Hebei,North,2023-06-01,meat,98.3
13,Hebei,North,2023-05-01,meat,99.2
13,Hebei,North,2023-04-01,meat,98.5
13,Hebei,North,2023-03-01,meat,98.8
13,Hebei,North,2023-02-01,meat,96
13,Hebei,North,2023-01-01,meat,92.3
13,Hebei,North,2022-12-01,meat,95.7
13,Hebei,North,2022-11-01,meat,101
13,Hebei,North,2022-10-01,meat,104.2
13,Hebei,North,2022-09-01,meat,102.4
13,Hebei,North,2022-08-01,meat,100.1
13,Hebei,North,2022-07-01,meat,111.8
13,Hebei,North,2022-06-01,meat,101.1
13,Hebei,North,2022-05-01,meat,102.5
13,Hebei,North,2022-04-01,meat,100.7
13,Hebei,North,2022-03-01,meat,96.1
13,Hebei,North,2022-02-01,meat,98.4
13,Hebei,North,2022-01-01,meat,99.3
13,Hebei,North,2021-12-01,meat,100.9
13,Hebei,North,2021-11-01,meat,103.9
13,Hebei,North,2021-10-01,meat,98.8
13,Hebei,North,2021-09-01,meat,97.1
13,Hebei,North,2021-08-01,meat,98.8
13,Hebei,North,2021-07-01,meat,98.3
13,Hebei,North,2021-06-01,meat,92.1
13,Hebei,North,2021-05-01,meat,95.1
13,Hebei,North,2021-04-01,meat,95.2
13,Hebei,North,2021-03-01,meat,94.9
13,Hebei,North,2021-02-01,meat,96.7
13,Hebei,North,2021-01-01,meat,105.4
13,Hebei,North,2020-12-01,meat,104.9
13,Hebei,North,2020-11-01,meat,95.8
13,Hebei,North,2020-10-01,meat,95.8
13,Hebei,North,2020-09-01,meat,98.9
13,Hebei,North,2020-08-01,meat,100.7
13,Hebei,North,2020-07-01,meat,107.1
13,Hebei,North,2020-06-01,meat,102.7
13,Hebei,North,2020-05-01,meat,94.9
13,Hebei,North,2020-04-01,meat,95.5
13,Hebei,North,2020-03-01,meat,98.8
13,Hebei,North,2020-02-01,meat,103.8
13,Hebei,North,2020-01-01,meat,103.7
13,Hebei,North,2019-12-01,meat,95.4
13,Hebei,North,2019-11-01,meat,105.3
13,Hebei,North,2019-10-01,meat,115.9
13,Hebei,North,2019-09-01,meat,114.2
13,Hebei,North,2019-08-01,meat,108.4
13,Hebei,North,2019-07-01,meat,104.6
13,Hebei,North,2019-06-01,meat,104
13,Hebei,North,2019-05-01,meat,100.6
13,Hebei,North,2019-04-01,meat,102.5
13,Hebei,North,2019-03-01,meat,103.5
13,Hebei,North,2019-02-01,meat,100
13,Hebei,North,2019-01-01,meat,99.5
13,Hebei,North,2018-12-01,meat,100.1
13,Hebei,North,2018-11-01,meat,99.9
13,Hebei,North,2018-10-01,meat,99.5
13,Hebei,North,2018-09-01,meat,101.9
13,Hebei,North,2018-08-01,meat,104.1
13,Hebei,North,2018-07-01,meat,101.9
13,Hebei,North,2018-06-01,meat,102
13,Hebei,North,2018-05-01,meat,97.9
13,Hebei,North,2018-04-01,meat,95.4
13,Hebei,North,2018-03-01,meat,95.6
13,Hebei,North,2018-02-01,meat,99.8
13,Hebei,North,2018-01-01,meat,100.2
13,Hebei,North,2017-12-01,meat,101
13,Hebei,North,2017-11-01,meat,100.1
13,Hebei,North,2017-10-01,meat,100.3
13,Hebei,North,2017-09-01,meat,101.1
13,Hebei,North,2017-08-01,meat,100.6
13,Hebei,North,2017-07-01,meat,100.1
13,Hebei,North,2017-06-01,meat,97.8
13,Hebei,North,2017-05-01,meat,98.5
13,Hebei,North,2017-04-01,meat,98.7
13,Hebei,North,2017-03-01,meat,97.7
13,Hebei,North,2017-02-01,meat,99.2
13,Hebei,North,2017-01-01,meat,102.5
13,Hebei,North,2016-12-01,meat,100.8
13,Hebei,North,2016-11-01,meat,98.8
13,Hebei,North,2016-10-01,meat,97.7
13,Hebei,North,2016-09-01,meat,99.5
13,Hebei,North,2016-08-01,meat,98.3
13,Hebei,North,2016-07-01,meat,98.7
13,Hebei,North,2016-06-01,meat,101.5
13,Hebei,North,2016-05-01,meat,102.3
13,Hebei,North,2016-04-01,meat,102.7
13,Hebei,North,2016-03-01,meat,99.4
13,Hebei,North,2016-02-01,meat,103.5
13,Hebei,North,2016-01-01,meat,102.5
