hhid,infl_exp,high_infl_exp,forecast_error_proxy,overreaction,media_salience,low_salience,high_media,risk_attitude,econ_outlook,interest_exp,house_price_exp,log_income,income_tercile,urban,province
201102775,5,1,1,1,1,0,0,5,4,1,5,10.1519479118341,2,1,32
201102776,5,1,1,1,1,0,0,5,3,2,4,11.1586782636424,3,1,32
201102777,5,1,1,1,2,0,1,3,2,2,4,9.85224688834253,1,1,32
201102778,4,1,0,0,2,0,1,3,1,2,4,10.8277662951325,2,1,32
201102779,5,1,1,1,1,0,0,3,2,2,5,10.3089859934221,2,1,32
201102780,4,1,0,0,3,0,1,3,2,2,4,10.4516378623623,2,1,32
201102781,3,0,-1,0,1,0,0,4,1,2,4,10.0858507751287,2,1,32
201102782,4,1,0,0,1,0,0,5,2,2,4,9.25922576970599,1,1,32
201102783,2,0,-2,0,1,0,0,4,2,2,2,10.6930095093687,2,1,32
201102784,4,1,0,0,3,0,1,4,2,2,4,10.6213517356329,2,1,32
201102785,3,0,-1,0,3,0,1,1,2,2,3,9.61587214452889,1,1,32
201102786,4,1,0,0,1,0,0,4,2,1,3,9.21044036697652,1,1,32
201102787,3,0,-1,0,2,0,1,4,4,1,5,9.23024103368252,1,1,32
201102788,4,1,0,0,1,1,0,3,2,2,4,10.3844002113524,2,1,32
201102789,4,1,0,0,1,0,0,5,2,2,4,10.4938248896577,2,1,32
201102790,4,1,0,0,2,0,1,4,2,2,3,9.8730798901147,1,1,32
201102791,4,1,0,0,2,0,1,5,2,2,4,11.0011302306588,3,1,32
201102792,4,1,0,0,3,0,1,3,1,2,2,10.5713425658087,2,1,32
201102793,2,0,-2,0,1,0,0,3,3,2,2,9.21044036697652,1,1,32
201102794,5,1,1,1,1,0,0,3,4,1,5,10.8396005193574,2,1,32
201102795,2,0,-2,0,2,0,1,5,2,2,5,7.84815308619953,1,1,32
201102796,5,1,1,1,1,0,0,5,2,9,5,0,1,1,32
201102797,4,1,0,0,1,0,0,3,1,9,4,11.0943903147663,3,0,32
201102798,3,0,-1,0,1,0,0,3,4,9,3,8.86304982791909,1,0,32
201102799,4,1,0,0,1,0,0,3,2,2,5,10.4871267396415,2,0,32
201102800,4,1,0,0,1,1,0,5,2,2,,8.59895749321888,1,0,32
201102801,5,1,1,1,1,1,0,5,4,3,5,9.96415923206886,1,0,32
201102802,4,1,0,0,2,1,1,4,1,2,4,10.5023515257749,2,0,32
201102803,4,1,0,0,1,0,0,5,2,2,4,8.93603509656604,1,0,32
201102804,4,1,0,0,1,0,0,5,1,9,4,11.2966897378865,3,0,32
201102805,4,1,0,0,1,0,0,5,1,3,4,10.0941492336051,2,0,32
201102806,4,1,0,0,1,0,0,5,4,2,5,11.8640587855636,3,0,32
201102807,4,1,0,0,1,0,0,5,1,2,4,9.59226387150131,1,0,32
201102808,5,1,1,1,1,0,0,5,2,2,4,9.74689222031305,1,0,32
201102809,3,0,-1,0,1,0,0,5,1,3,,7.80832305039106,1,0,32
201102810,4,1,0,0,1,0,0,3,2,2,4,10.4252827894907,2,0,32
201102811,5,1,1,1,0,1,0,5,1,1,4,10.9525835443236,3,0,32
201102812,4,1,0,0,1,0,0,5,2,9,4,5.86078622346587,1,0,32
201102813,4,1,0,0,1,0,0,5,2,3,4,11.1775811076789,3,0,32
201102814,4,1,0,0,1,1,0,5,2,2,3,6.04263283368238,1,0,32
201102815,4,1,0,0,2,0,1,5,2,2,3,8.61450137388324,1,0,32
201102816,4,1,0,0,1,1,0,5,2,2,3,8.71620797115185,1,0,32
201102817,4,1,0,0,1,1,0,5,2,9,3,0,1,1,32
201102818,4,1,0,0,1,0,0,3,1,2,4,0,1,1,32
201102819,4,1,0,0,2,0,1,5,1,2,4,10.7318468536191,2,1,32
201102820,2,0,-2,0,1,0,0,5,2,3,2,7.60140233458373,1,1,32
201102821,4,1,0,0,3,0,1,2,1,2,2,11.0588109327883,3,1,32
201102822,5,1,1,1,1,0,0,5,3,2,2,8.78584533796121,1,1,32
201102823,5,1,1,1,1,0,0,5,3,3,4,10.1464729460639,2,1,32
201102824,4,1,0,0,3,0,1,5,1,2,4,8.69968140098951,1,1,32
201102825,5,1,1,1,1,0,0,5,2,1,3,10.1266711030504,2,1,32
201102826,4,1,0,0,2,0,1,3,1,2,3,10.7554759853701,2,1,32
201102827,4,1,0,0,2,0,1,5,2,2,3,11.5109334822894,3,1,32
201102828,4,1,0,0,1,0,0,5,2,2,3,9.79595801959346,1,1,32
201102829,4,1,0,0,2,0,1,4,2,2,4,8.81001204797317,1,1,32
201102830,4,1,0,0,3,0,1,1,4,2,2,8.96712165623092,1,1,32
201102831,4,1,0,0,1,0,0,5,1,2,3,10.0668284341777,2,1,32
201102832,4,1,0,0,3,0,1,3,3,2,5,10.0257494320691,1,1,32
201102833,3,0,-1,0,1,0,0,,2,2,4,10.0033781353509,1,1,32
201102834,5,1,1,1,1,0,0,5,2,2,5,9.90487945448476,1,1,32
201102835,4,1,0,0,1,0,0,1,1,2,4,9.61587214452889,1,1,32
201102836,3,0,-1,0,2,0,1,5,1,9,3,6.90875477931522,1,1,32
201102837,4,1,0,0,2,0,1,4,2,2,4,9.51789859843275,1,1,32
201102838,5,1,1,1,1,0,0,5,2,2,5,10.2750855911327,2,1,32
201102839,5,1,1,1,2,0,1,4,2,1,4,10.2201578761466,2,1,32
201102840,4,1,0,0,1,0,0,5,1,4,4,10.2756147970494,2,1,32
201102841,5,1,1,1,1,0,0,4,2,3,4,10.6213517356329,2,1,32
201102842,4,1,0,0,1,0,0,5,2,9,3,10.9690591796322,3,1,32
201102843,5,1,1,1,2,0,1,1,4,2,3,11.2886472858343,3,1,32
201102844,5,1,1,1,2,0,1,3,1,2,4,8.69701161799207,1,1,32
201102845,4,1,0,0,0,0,0,5,2,2,3,10.1266711030504,2,1,32
201102846,5,1,1,1,1,0,0,1,5,2,4,10.140573455973,2,1,32
201102847,4,1,0,0,1,0,0,4,2,2,4,9.39274525863144,1,1,32
201102848,4,1,0,0,1,1,0,2,2,2,4,10.5187002182882,2,1,32
201102849,4,1,0,0,1,0,0,3,2,2,4,10.0088830675815,1,1,32
201102850,5,1,1,1,1,0,0,5,2,2,5,8.80033249037638,1,1,32
201102851,4,1,0,0,1,0,0,5,2,2,4,9.73335145060597,1,1,32
201102852,4,1,0,0,1,1,0,4,2,2,4,11.4544727211995,3,1,32
201102853,4,1,0,0,1,0,0,5,2,2,4,8.60355435706428,1,1,32
201102854,2,0,-2,0,2,0,1,3,1,2,2,11.648949997138,3,1,32
201102855,4,1,0,0,1,0,0,5,2,2,4,8.47449443688312,1,1,32
201102856,4,1,0,0,1,1,0,5,2,3,4,10.3110504587264,2,1,32
201102857,3,0,-1,0,1,0,0,5,1,2,2,11.0627401491722,3,1,32
201102858,5,1,1,1,0,1,0,5,2,2,3,11.8844959179307,3,1,32
201102859,4,1,0,0,0,1,0,5,2,2,4,10.5701880830811,2,1,32
201102860,4,1,0,0,1,0,0,5,3,3,3,10.5275381313409,2,1,32
201102861,,,,,1,0,0,5,2,2,,11.3385839825165,3,1,32
201102862,4,1,0,0,1,0,0,5,4,2,3,9.08262063037381,1,1,32
201102863,3,0,-1,0,1,0,0,4,1,2,4,11.1626864622877,3,1,32
201102864,4,1,0,0,1,1,0,3,1,2,2,10.6594761973711,2,1,32
201102865,5,1,1,1,1,1,0,5,2,3,4,10.3401605877685,2,1,32
201102866,4,1,0,0,1,1,0,5,1,2,5,11.0768819815168,3,1,32
201102867,5,1,1,1,1,0,0,3,1,3,4,10.6953708558322,2,1,32
201102868,4,1,0,0,1,1,0,2,2,2,5,10.5461503220005,2,1,32
201102869,4,1,0,0,2,0,1,4,2,2,3,9.31488055125011,1,1,32
201102870,4,1,0,0,1,0,0,,1,2,,9.12815370098824,1,1,32
201102871,3,0,-1,0,3,0,1,3,2,3,2,10.8287578471909,2,1,32
201102872,4,1,0,0,2,0,1,4,3,4,3,11.3977357239729,3,1,32
201102873,4,1,0,0,1,0,0,5,3,2,5,9.77798101729641,1,1,32
201102874,4,1,0,0,1,0,0,5,3,3,5,7.08673793451058,1,0,32
201102875,2,0,-2,0,0,0,0,5,1,4,2,7.76895604453833,1,0,32
201102876,5,1,1,1,1,0,0,5,2,2,5,10.9097932191177,2,0,32
201102877,3,0,-1,0,1,0,0,5,3,2,,9.24725072599628,1,0,32
201102878,5,1,1,1,1,0,0,2,2,2,4,10.1282697605188,2,0,32
201102879,3,0,-1,0,1,0,0,3,2,3,3,12.4181997378786,3,0,32
201102880,4,1,0,0,1,0,0,3,4,2,3,9.49709701635146,1,0,32
201102881,5,1,1,1,0,0,0,3,1,2,3,10.6078466440599,2,0,32
201102882,4,1,0,0,1,0,0,5,2,2,4,11.2690582040907,3,0,32
201102883,4,1,0,0,1,0,0,5,2,2,5,11.1674182859,3,0,32
201102884,3,0,-1,0,0,0,0,5,2,2,3,8.24433404785609,1,0,32
201102885,3,0,-1,0,1,0,0,5,2,2,5,10.6290259129635,2,0,32
201102886,4,1,0,0,1,0,0,5,2,2,4,8.19726337141434,1,0,32
201102887,5,1,1,1,1,0,0,5,2,2,5,6.90875477931522,1,0,32
201102888,4,1,0,0,1,0,0,4,2,2,4,10.1739098585586,2,0,32
201102889,4,1,0,0,1,0,0,5,2,2,5,10.1445103139376,2,0,32
201102890,3,0,-1,0,1,1,0,5,1,2,,11.0135747029544,3,0,32
201102891,4,1,0,0,1,0,0,3,3,2,4,9.72142596194803,1,0,32
201102892,4,1,0,0,1,0,0,3,2,3,4,9.7705845338719,1,0,32
201102893,4,1,0,0,1,0,0,5,2,2,4,10.3877946477413,2,0,32
201102894,5,1,1,1,2,0,1,3,4,2,5,9.62911649414402,1,1,32
201102895,4,1,0,0,1,1,0,2,2,2,3,9.95896956199513,1,1,32
201102896,3,0,-1,0,1,0,0,4,2,2,4,11.1982284186668,3,1,32
201102897,5,1,1,1,1,0,0,5,2,2,5,9.75672617114073,1,1,32
201102898,4,1,0,0,2,0,1,3,2,2,2,11.0041117482529,3,1,32
201102899,2,0,-2,0,1,0,0,5,2,2,2,11.147990946428,3,1,32
201102900,4,1,0,0,1,1,0,3,1,2,3,9.77854771798028,1,1,32
201102901,4,1,0,0,1,1,0,5,2,4,3,9.37424334324612,1,1,32
201102902,4,1,0,0,1,0,0,5,3,9,4,11.4457274104068,3,1,32
201102903,4,1,0,0,1,0,0,5,1,2,4,7.986504938554,1,1,32
201102904,4,1,0,0,1,0,0,5,3,2,5,9.96744778149501,1,1,32
201102905,5,1,1,1,3,0,1,4,2,2,4,10.8642330972482,2,1,32
201102906,4,1,0,0,2,0,1,2,4,2,4,10.6938680447407,2,1,32
201102907,4,1,0,0,3,1,1,4,2,2,3,11.2252567257629,3,1,32
201102908,4,1,0,0,0,1,0,5,2,2,4,10.1476486790728,2,1,32
201102909,5,1,1,1,1,0,0,3,2,4,3,10.7852075433601,2,1,32
201102910,4,1,0,0,2,0,1,5,2,2,4,10.6987625291419,2,1,32
201102911,5,1,1,1,1,0,0,3,2,2,5,10.0858507751287,2,1,32
201102912,2,0,-2,0,1,0,0,3,2,2,3,10.6016471499196,2,1,32
201102913,5,1,1,1,1,0,0,3,1,3,5,11.2906615071689,3,1,32
201102914,4,1,0,0,3,0,1,3,2,2,4,10.915410287424,3,1,32
201102915,4,1,0,0,1,0,0,5,1,2,4,8.07121853996986,1,1,32
201102916,3,0,-1,0,1,0,0,3,2,2,4,10.390563369131,2,1,32
201102917,4,1,0,0,3,0,1,4,1,4,2,10.6962764274229,2,1,32
201102918,4,1,0,0,1,1,0,5,3,2,4,11.0831185147758,3,1,32
201102919,5,1,1,1,1,0,0,5,1,4,,9.5819728915479,1,0,32
201102920,4,1,0,0,2,0,1,2,2,2,3,11.7251374842108,3,0,32
201102921,4,1,0,0,2,0,1,5,3,2,4,10.9327676264326,3,0,32
201102922,4,1,0,0,3,0,1,5,2,2,3,11.1076753337529,3,0,32
201102923,4,1,0,0,3,0,1,3,2,2,4,10.8197982842103,2,0,32
201102924,5,1,1,1,0,0,0,5,2,2,5,7.43897159239586,1,0,32
201102925,3,0,-1,0,2,0,1,3,2,9,2,10.1834272298497,2,0,32
201102926,4,1,0,0,1,0,0,5,2,9,4,6.39859493453521,1,0,32
201102927,5,1,1,1,1,0,0,3,9,2,5,9.77001330113616,1,0,32
201102928,4,1,0,0,1,1,0,5,1,2,2,10.4223111074132,2,0,32
201102929,4,1,0,0,1,0,0,5,2,2,4,0,1,0,32
201102930,2,0,-2,0,2,0,1,5,1,3,,11.4075760603618,3,0,32
201102931,4,1,0,0,1,0,0,5,1,2,4,11.1834834582702,3,0,32
201102932,5,1,1,1,2,0,1,3,3,4,3,9.91842542490033,1,0,32
201102933,3,0,-1,0,3,0,1,4,2,3,4,11.0478036502536,3,0,32
201102934,3,0,-1,0,1,0,0,4,2,2,2,10.4773161440809,2,0,32
201102935,2,0,-2,0,1,0,0,4,2,2,4,11.0697740658807,3,0,32
201102936,4,1,0,0,1,0,0,5,2,2,4,11.9456891368201,3,0,32
201102937,4,1,0,0,3,0,1,1,1,2,5,10.2064309935844,2,0,32
201102938,4,1,0,0,2,1,1,5,2,2,4,12.1724176151898,3,0,32
201102939,4,1,0,0,1,0,0,5,2,2,4,10.9241563175902,3,1,32
201102940,4,1,0,0,1,0,0,5,2,2,4,9.85066677635255,1,1,32
201102941,5,1,1,1,1,1,0,5,3,2,2,11.0477262758964,3,1,32
201102942,5,1,1,1,2,0,1,5,2,1,5,12.22416302345,3,1,32
201102943,2,0,-2,0,2,1,1,3,2,2,4,11.4762718539888,3,1,32
201102944,4,1,0,0,1,0,0,4,2,3,5,10.6975042711904,2,1,32
201102945,5,1,1,1,3,0,1,4,2,2,5,10.0583950887325,2,1,32
201102946,5,1,1,1,1,0,0,3,2,3,4,9.68040649926887,1,1,32
201102947,5,1,1,1,1,0,0,4,1,2,5,10.7573357318618,2,1,32
201102948,3,0,-1,0,2,0,1,3,1,2,3,11.1462297211776,3,1,32
201102949,3,0,-1,0,1,1,0,5,1,1,3,9.93986769662888,1,1,32
201102950,3,0,-1,0,1,1,0,3,2,2,4,10.4042931430198,2,1,32
201102951,4,1,0,0,2,1,1,5,2,2,4,9.61587214452889,1,1,32
201102952,4,1,0,0,1,0,0,3,2,3,4,11.0112412641215,3,1,32
201102953,5,1,1,1,1,0,0,3,2,2,5,10.4545237839635,2,1,32
201102954,4,1,0,0,2,0,1,4,2,2,3,10.1385991996262,2,1,32
201102955,5,1,1,1,1,1,0,5,3,2,4,10.9397101208509,3,1,32
201102956,4,1,0,0,2,0,1,3,3,2,4,11.4055355477193,3,1,32
201102957,5,1,1,1,1,1,0,3,4,3,4,6.74641212857337,1,1,32
201102958,5,1,1,1,1,0,0,5,1,4,5,10.7144399907278,2,1,32
201102959,4,1,0,0,2,1,1,3,2,3,5,10.2464032709835,2,1,32
201102960,5,1,1,1,1,0,0,5,2,3,5,10.2399955028053,2,1,32
201102961,5,1,1,1,1,0,0,4,1,2,2,11.314486721294,3,1,32
201102962,4,1,0,0,3,2,1,5,2,2,4,11.085996650738,3,1,32
201102963,2,0,-2,0,1,0,0,4,3,2,4,10.849356503939,2,1,32
201102964,1,0,-3,0,2,0,1,2,2,1,,9.65509029374725,1,1,32
201102965,5,1,1,1,1,1,0,5,2,2,3,10.3874865382984,2,1,32
201102966,4,1,0,0,2,1,1,2,2,2,5,11.1084507646838,3,1,32
201102967,5,1,1,1,1,0,0,3,1,2,5,10.8522648354446,2,1,32
201102968,5,1,1,1,1,0,0,5,2,3,5,8.5173931714189,1,1,32
201102969,3,0,-1,0,1,1,0,5,1,2,3,10.0502251086477,2,1,32
201102970,3,0,-1,0,1,0,0,5,1,3,3,9.98603481350369,1,1,32
201102971,4,1,0,0,2,0,1,2,1,2,4,11.5473365534766,3,1,32
201102972,4,1,0,0,1,1,0,3,2,2,4,11.1294962422564,3,1,32
201102973,3,0,-1,0,2,1,1,3,2,3,3,11.0896034689804,3,1,32
201102974,4,1,0,0,1,1,0,5,2,3,4,11.5278239296322,3,1,32
201102975,4,1,0,0,2,1,1,3,2,2,2,12.2991091487398,3,1,32
201102976,5,1,1,1,1,0,0,3,3,2,5,10.2146786105388,2,1,32
201102977,5,1,1,1,2,0,1,4,1,2,5,11.6818324473423,3,1,32
201102978,4,1,0,0,3,1,1,3,2,2,4,11.4295547255373,3,1,32
201102979,4,1,0,0,3,0,1,4,1,3,4,11.4311142934442,3,1,32
201102980,5,1,1,1,3,0,1,4,2,2,4,9.9085248440534,1,1,32
201102981,4,1,0,0,2,0,1,5,2,2,4,9.65509029374725,1,1,32
201102982,4,1,0,0,2,0,1,3,2,2,4,10.2146786105388,2,1,32
201102983,3,0,-1,0,2,0,1,2,4,2,3,12.4203812836815,3,1,32
201102984,2,0,-2,0,1,0,0,1,2,2,2,10.8077259458861,2,1,32
201102985,4,1,0,0,2,0,1,3,2,2,5,11.4791882586253,3,1,32
201102986,4,1,0,0,1,0,0,4,2,2,4,10.9960429938144,3,1,32
201102987,4,1,0,0,1,1,0,5,3,2,4,10.7276849250866,2,1,32
201102988,4,1,0,0,2,0,1,3,1,2,3,10.7385899207234,2,1,32
201102989,4,1,0,0,1,0,0,5,2,3,4,10.4702491766324,2,1,32
201102990,4,1,0,0,1,0,0,5,2,2,4,10.3414521187349,2,1,32
201102991,5,1,1,1,3,0,1,3,2,2,3,11.2279198077219,3,1,32
201102992,4,1,0,0,3,0,1,1,2,2,5,,1,1,32
201102993,4,1,0,0,2,0,1,2,2,3,3,10.8297484170476,2,1,32
201102994,4,1,0,0,1,0,0,5,2,9,4,12.0554426877644,3,0,32
201102995,4,1,0,0,1,0,0,4,2,2,4,6.39859493453521,1,0,32
201102996,4,1,0,0,0,1,0,5,2,2,4,11.0292447290611,3,0,32
201102997,4,1,0,0,1,1,0,3,2,2,4,11.5027902928162,3,0,32
201102998,4,1,0,0,2,1,1,4,2,3,5,11.8171429997026,3,0,32
201102999,4,1,0,0,2,0,1,5,2,2,4,11.0495877565259,3,0,32
201103000,4,1,0,0,1,0,0,5,2,2,4,5.52545293913178,1,0,32
201103001,4,1,0,0,2,0,1,4,2,2,4,11.4533527603979,3,0,32
201103002,4,1,0,0,2,0,1,3,1,2,2,11.1762896837263,3,0,32
201103003,4,1,0,0,1,0,0,5,1,3,2,10.3625250226498,2,0,32
201103004,4,1,0,0,1,0,0,3,2,9,3,9.62350906446938,1,0,32
201103005,5,1,1,1,1,1,0,3,2,2,5,10.1274707512478,2,0,32
201103006,4,1,0,0,1,0,0,5,3,4,5,10.4133427055477,2,0,32
201103007,5,1,1,1,1,1,0,1,2,2,4,10.4731071529214,2,0,32
201103008,4,1,0,0,1,0,0,4,2,2,4,9.70814154461942,1,0,32
201103009,4,1,0,0,1,0,0,5,2,2,4,9.37593955262575,1,0,32
201103010,4,1,0,0,1,0,0,3,2,2,4,9.62582181535983,1,0,32
201103011,4,1,0,0,1,0,0,5,2,4,4,9.11613957657736,1,0,32
201103012,5,1,1,1,1,0,0,,2,2,5,10.2138398051203,2,0,32
201103013,5,1,1,1,0,1,0,5,1,2,3,9.57087784672921,1,0,32
201103014,5,1,1,1,1,1,0,5,2,3,5,9.24232341782923,1,0,32
201103015,4,1,0,0,1,0,0,5,2,2,5,9.91011553882635,1,0,32
201103016,4,1,0,0,1,0,0,5,2,2,2,9.94467747936099,1,0,32
201103017,3,0,-1,0,1,0,0,4,2,2,3,11.0145388219727,3,0,32
201103018,5,1,1,1,1,0,0,5,2,9,5,8.60171814648593,1,0,32
201103019,4,1,0,0,1,0,0,3,1,2,2,10.9171046122398,3,0,32
201103020,5,1,1,1,1,1,0,3,2,2,4,9.59838800604728,1,0,32
201103021,5,1,1,1,1,1,0,3,1,2,5,10.9384130405831,3,0,32
201103022,5,1,1,1,1,2,0,5,2,3,2,10.9767991270909,3,0,32
201103023,3,0,-1,0,1,0,0,3,2,2,4,,1,0,32
201103024,5,1,1,1,1,1,0,5,2,2,5,8.03947991910045,1,0,32
201103025,3,0,-1,0,0,1,0,5,1,2,4,8.74846362994206,1,0,32
201103026,5,1,1,1,1,0,0,5,2,2,4,9.73772808404115,1,0,32
201103027,5,1,1,1,1,0,0,4,2,2,5,11.0071039663257,3,0,32
201103028,4,1,0,0,0,1,0,2,2,2,4,10.0168608797038,1,0,32
201103029,4,1,0,0,1,0,0,4,2,2,4,10.5064638245848,2,0,32
201103030,4,1,0,0,0,1,0,5,2,2,4,7.90875473878325,1,0,32
201103031,4,1,0,0,0,0,0,5,1,4,3,9.67664968563365,1,0,32
201103032,5,1,1,1,1,0,0,2,1,3,3,9.25731937317018,1,0,32
201103033,5,1,1,1,1,0,0,2,1,1,3,9.91891789019149,1,0,32
201103034,4,1,0,0,1,0,0,3,3,4,2,10.5324179310347,2,1,32
201103035,5,1,1,1,1,0,0,4,1,2,4,10.3911825779953,2,1,32
201103036,4,1,0,0,2,0,1,2,3,2,3,9.54330646926811,1,1,32
201103037,5,1,1,1,1,0,0,5,1,9,4,9.39274525863144,1,1,32
201103038,5,1,1,1,2,0,1,5,4,4,4,11.8817335043122,3,1,32
201103039,5,1,1,1,1,0,0,5,1,9,4,10.0519506601738,2,1,32
201103040,4,1,0,0,2,1,1,5,3,2,3,14.4745842755209,3,1,32
201103041,4,1,0,0,1,1,0,3,2,2,3,10.4932444973835,2,1,32
201103042,4,1,0,0,1,0,0,4,2,3,5,11.2151189798473,3,1,32
201103043,4,1,0,0,2,0,1,4,2,2,2,11.9563348308834,3,1,32
201103044,5,1,1,1,2,0,1,3,4,2,4,10.7028174106861,2,1,32
201103045,5,1,1,1,1,0,0,5,3,9,5,10.1658902778025,2,1,32
201103046,4,1,0,0,2,0,1,5,2,2,4,10.7372875828432,2,1,32
201103047,5,1,1,1,3,0,1,4,3,1,4,11.2319011801825,3,1,32
201103048,4,1,0,0,3,1,1,5,3,2,3,11.5401008161836,3,1,32
201103049,4,1,0,0,0,1,0,2,2,2,2,11.194385480132,3,1,32
201103050,4,1,0,0,0,1,0,5,3,2,4,10.9543266597326,3,1,32
201103051,4,1,0,0,2,0,1,5,2,4,4,8.98944429320245,1,1,32
201103052,4,1,0,0,2,0,1,4,2,2,4,11.8976344601092,3,1,32
201103053,5,1,1,1,2,0,1,5,1,2,5,10.6525660054169,2,1,32
201103054,5,1,1,1,1,0,0,3,9,9,4,12.1255185571238,3,1,32
201103055,5,1,1,1,1,1,0,5,1,9,4,9.99383087243373,1,1,32
201103056,5,1,1,1,1,0,0,5,1,2,4,9.63795828472548,1,1,32
201103057,4,1,0,0,3,0,1,4,2,2,3,10.6955973256221,2,1,32
201103058,5,1,1,1,1,0,0,4,1,1,5,8.1721644521119,1,1,32
201103059,5,1,1,1,1,0,0,5,3,9,,10.6464006115776,2,1,32
201103060,5,1,1,1,1,0,0,5,2,3,2,10.2595373303961,2,1,32
201103061,4,1,0,0,1,0,0,5,1,2,5,9.32375833901174,1,1,32
201103062,3,0,-1,0,1,1,0,3,2,2,4,11.1394858881927,3,1,32
201103063,5,1,1,1,1,0,0,5,2,2,4,11.1503272092347,3,1,32
201103064,5,1,1,1,3,1,1,5,4,3,1,12.0296199581816,3,1,32
201103065,5,1,1,1,2,0,1,3,2,2,5,10.6676979729115,2,1,32
201103066,5,1,1,1,1,0,0,3,1,1,4,9.89298256789098,1,1,32
201103067,4,1,0,0,2,1,1,4,2,2,4,9.82287384854188,1,1,32
201103068,4,1,0,0,0,1,0,5,4,2,3,10.0141788343788,1,1,32
201103069,4,1,0,0,0,1,0,5,2,9,5,10.0761475966282,2,1,32
201103070,4,1,0,0,2,1,1,4,2,3,4,10.1480402830878,2,1,32
201103071,4,1,0,0,2,0,1,4,1,2,2,10.1849377471114,2,1,32
201103072,5,1,1,1,1,0,0,5,2,2,4,0,1,1,32
201103073,5,1,1,1,1,0,0,5,2,2,5,11.21865024709,3,1,32
201103074,5,1,1,1,2,0,1,3,3,2,5,9.41047890349206,1,1,32
201103075,4,1,0,0,0,0,0,4,2,2,4,6.96696713861398,1,1,32
201103076,4,1,0,0,1,0,0,,2,9,,10.5443222105904,2,1,32
201103077,3,0,-1,0,1,0,0,5,2,3,3,10.6422054346385,2,1,32
201103078,4,1,0,0,2,0,1,5,2,2,4,10.4458409127064,2,1,32
201103079,4,1,0,0,3,0,1,4,2,2,3,11.6980799843004,3,1,32
201103080,4,1,0,0,0,0,0,4,1,2,4,7.80425138352811,1,1,32
201103081,5,1,1,1,2,0,1,3,2,2,4,10.2322875757088,2,1,32
201103082,5,1,1,1,1,1,0,5,4,3,2,10.6513833011443,2,1,32
201103083,4,1,0,0,2,0,1,3,2,2,4,14.9141231799657,3,1,32
201103084,5,1,1,1,2,0,1,4,2,2,5,10.3974518192267,2,1,32
201103085,4,1,0,0,3,0,1,5,9,2,3,10.1145990076265,2,1,32
201103086,3,0,-1,0,2,0,1,5,3,2,2,9.90353755128617,1,1,32
201103087,5,1,1,1,1,0,0,4,2,9,4,11.0914376765564,3,1,32
201103088,3,0,-1,0,1,1,0,3,3,2,4,11.3395358989149,3,1,32
201103089,5,1,1,1,1,0,0,5,4,1,5,10.6234660630966,2,1,32
201103090,5,1,1,1,1,0,0,3,1,2,5,12.0505935837942,3,1,32
201103091,4,1,0,0,2,0,1,5,2,2,4,11.1953297835905,3,1,32
201103092,5,1,1,1,1,0,0,5,3,9,5,11.2770716948054,3,1,32
201103093,4,1,0,0,1,0,0,5,2,2,4,10.1141317488688,2,1,32
201103094,5,1,1,1,1,0,0,4,4,2,4,10.3800916650397,2,1,32
201103095,5,1,1,1,1,1,0,,1,2,4,10.7243421435482,2,1,32
201103096,4,1,0,0,1,1,0,3,2,1,4,11.3787195591986,3,1,32
201103097,4,1,0,0,2,1,1,5,3,2,3,10.8717728328617,2,1,32
201103098,4,1,0,0,1,0,0,4,3,2,4,0,1,1,32
201103099,3,0,-1,0,1,0,0,3,4,2,5,10.1105423715008,2,1,32
201103100,4,1,0,0,2,0,1,4,1,2,4,10.8746566486546,2,1,32
201103101,4,1,0,0,2,1,1,,2,2,4,10.2110090163142,2,1,32
201103102,5,1,1,1,2,0,1,3,4,1,3,0,1,1,32
201103103,4,1,0,0,2,0,1,5,2,3,5,13.8180084356686,3,1,32
201103104,4,1,0,0,1,0,0,5,1,2,3,11.5411944491034,3,1,32
201103105,5,1,1,1,1,0,0,5,3,2,5,10.758881125459,2,1,32
201103106,2,0,-2,0,1,1,0,4,1,2,2,10.7004540617351,2,1,32
201103107,4,1,0,0,2,1,1,3,2,2,4,10.5400908362842,2,1,32
201103108,4,1,0,0,0,1,0,,1,2,5,9.4925826756776,1,1,32
201103109,4,1,0,0,3,2,1,2,3,4,5,11.8300765298055,3,1,32
201103110,5,1,1,1,1,0,0,5,1,2,4,10.3022972289775,2,1,32
201103111,2,0,-2,0,1,0,0,5,2,2,2,9.92822894442457,1,1,32
201103112,4,1,0,0,2,0,1,5,2,3,3,10.591647316585,2,1,32
201103113,4,1,0,0,3,2,1,5,2,2,2,11.5045671154608,3,1,32
201103114,5,1,1,1,1,1,0,3,2,3,5,10.3921224450668,2,1,32
201103115,5,1,1,1,1,0,0,3,3,2,5,8.7579408766788,1,1,32
201103116,5,1,1,1,1,0,0,5,2,3,4,9.97119292889014,1,1,32
201103117,5,1,1,1,1,0,0,3,1,1,5,7.66622192566273,1,1,32
201103118,5,1,1,1,1,0,0,5,2,2,5,9.57505292759738,1,1,32
201103119,5,1,1,1,2,1,1,5,1,2,5,9.25349564229011,1,1,32
201103120,4,1,0,0,2,1,1,5,2,1,4,11.5889168521161,3,1,32
201103121,5,1,1,1,1,0,0,,2,1,1,10.5300472392469,2,1,32
201103122,3,0,-1,0,2,0,1,3,4,2,3,10.369656936151,2,1,32
